           Lore1	           Lore2	          Lore10	         Lore100	
        0.484028	         0.19647	        -1.10393	        0.684588	
        0.703002	         -1.5292	         2.00156	        0.150402	
         0.24231	        0.124384	       -0.771824	        0.832985	
        0.725855	        0.775156	        0.606264	         -3.8913	
         34.8216	         43.6542	         8.54297	        0.930182	
        0.253127	        -2.29756	       -0.682594	       -0.973539	
      -0.0381279	       -0.114943	        0.511473	       0.0540388	
       -0.164472	        0.420725	         2.57395	        0.709785	
        0.291234	         6.69215	         2.08605	       -0.578937	
         1.24597	        0.738636	         1.49971	        0.391195	
         1.82508	        0.492313	         1.10449	        0.949321	
         1.67929	         6.78983	         1.46352	         125.144	
          1.6425	        -2.98067	        -17.1288	        -1.09286	
        -1.72705	        -1.10438	        0.359674	       0.0492183	
         2.64038	         1.12429	        0.135094	       -0.345837	
        0.403113	        0.359629	       -0.590986	        0.316747	
         7.08718	         3.95818	         1.03005	        0.304861	
        -1.78016	       -0.877037	        -0.59421	        0.212019	
         1.20759	         1.26413	       -0.353567	       -0.741616	
          4.2253	         1.66774	       -0.399817	         1.32946	
        0.178939	      -0.0790764	       0.0883681	         3.03242	
         0.11374	         1.61454	         2.53005	         1.80592	
         2.89585	         6.10978	        0.919241	        0.601737	
       -0.120206	     -0.00957494	       -0.436665	       -0.459853	
          3.6374	         2.49509	        -1.13809	         15.0897	
        0.185307	        0.600634	       -0.108492	      -0.0247142	
         1.68442	        0.973561	         37.8812	         3.85121	
        -4.99521	        -1.96079	        -1.01371	        -4.13092	
         1.24879	        0.515265	        -1.81975	       -0.721829	
         1.01942	        0.495414	      -0.0520422	       0.0950958	
         1.09893	        0.637895	       -0.416978	         1.04637	
         3.85835	         3.82745	        0.220028	        0.485704	
         3.57167	          1.0841	         10.1876	         1.62734	
       -0.263712	       -0.547578	        0.194903	       0.0826153	
        0.742611	        0.635556	         1.80998	        0.607452	
       -0.281631	        0.972484	         1.57871	         0.51411	
       -0.400644	        -0.17149	         5.22335	       -0.146616	
        0.975145	        0.626103	       -0.103207	        0.611318	
      -0.0866904	       -0.435623	        0.265358	       -0.330197	
       0.0501727	       0.0596299	        -9.72984	       -0.805299	
        -5.64778	        -2.08969	       -0.648098	        0.670111	
         -1.2221	       -0.978715	        -1.74407	       -0.226293	
         1.43897	         1.74409	        0.197033	      -0.0756112	
        -3.05163	        -1.25865	      -0.0363395	         3.12559	
        -2.66275	       -0.761164	       -0.637195	        0.861624	
        0.458576	         5.79423	          1.7537	       -0.508592	
         -1.6205	       -0.902257	        0.751961	         1.82059	
       0.0795352	      -0.0810879	       -0.781782	        0.233521	
         4.31072	         2.19176	        -0.19136	          17.286	
        0.455558	       -0.332637	         1.51531	       -0.606781	
        -1.13856	        -0.17926	       -0.818495	        -1.26957	
         0.40846	       -0.418214	        0.224679	        -2.51996	
       -0.343229	       -0.286385	       -0.345931	         3.12767	
       0.0835719	       -0.575496	        0.070293	        -329.901	
       0.0180828	       -0.131758	        0.336667	         1.48468	
         1.44471	        0.804554	        0.274235	         1.62339	
       0.0435073	        0.330698	        0.188365	        -0.39802	
        -30.2197	         -14.506	        -5.67494	         -6.3562	
      -0.0628921	       -0.724717	        0.802951	        -1.65864	
        -1.83727	       -0.343074	        0.531523	       -0.310282	
         191.304	         95.6412	         14.7463	        0.945964	
        0.402105	       -0.131057	        0.952196	        0.976042	
         2.14221	        0.688148	        0.705443	       0.0642047	
         6.55729	         2.53331	         1.13907	        -1.17073	
       -0.409243	        0.251374	       0.0811437	        -5.67752	
         51.3477	         24.6271	         -4.6687	       -0.290389	
       -0.219503	        -0.54984	        -11.9397	         2.34535	
       -0.248421	       -0.923566	       -0.210943	       -0.316307	
         1.87665	        0.749629	       -0.990746	       -0.377852	
       -0.320407	        -3.18649	        -2.98348	        0.388794	
      -0.0187305	        0.522879	        -0.33784	       -0.570671	
       -0.735637	        -1.63896	        0.174334	        -1.14115	
       -0.837336	       -0.975215	        0.413232	       -0.923634	
         4.82008	         2.40473	       -0.670431	       -0.484109	
       -0.630941	       -0.371542	        0.823067	        -2.20157	
        0.872974	        0.683653	       -0.392758	        0.103326	
       -0.599868	         -2.6783	        0.179554	       -0.999072	
       0.0451133	        -2.26471	         6.35788	        0.357134	
         1.46515	          1.3158	        -1.12985	        -0.30859	
        -91.8291	        -49.9418	        -12.9766	       -0.873529	
        -4.69414	        -1.88836	        -1.02105	        0.127201	
        -0.39068	        -3.62043	        0.781463	        -0.50123	
        -3.55847	        -1.74663	       -0.387647	        -4.88425	
        0.353332	        0.716817	        -3.90622	        -4.17167	
         4.13569	         1.83233	        0.131113	       -0.611253	
       -0.816719	        -3.96472	         1.54422	         1.04484	
        -14.0162	        -7.18954	          -1.994	        -92.3768	
        0.413755	        0.226412	        -1.71066	        -41.1175	
         1.28447	         2.42591	         1.00656	        0.171756	
        -2.81289	        -1.69093	          -6.927	       -0.750896	
         1.54115	        0.782483	        -3.70748	       -0.955352	
        0.907859	        0.485859	        -0.81012	        0.808981	
       -0.154811	        -9.21259	        -5.60373	        -1.01364	
         -6.7924	        -3.76918	      -0.0865227	       -0.921508	
        -2.90972	        0.910475	        -1.57169	        -1.61191	
        0.530734	       -0.778783	       -0.641024	        0.567473	
        0.977201	        0.678087	        -3.18624	        0.694018	
       -0.737024	        -1.38597	         2.34389	       -0.272897	
          0.4773	         0.55514	         15.8353	         2.53659	
          8.6118	         4.46406	       -0.419724	       -0.615642	
        0.526674	        0.198809	        -1.83202	       -0.534027	
        -1.74001	        0.838654	      -0.0770518	        -3.84741	
         1.21508	           1.121	         3.48964	        -100.854	
        -2.45844	        -1.00076	         1.02287	        0.273992	
      -0.0399455	       -0.326184	        0.367332	       -0.388959	
         2.67252	        -3.32565	         1.14531	         1.27536	
        -6.51022	        -11.5636	         -2.0164	        -3.70162	
        -5.03529	        -3.16089	       -0.444903	        -1.88844	
        0.335292	        -1.58799	       -0.310671	       -0.255692	
        -1.39294	       -0.315175	       -0.240378	         -2.9044	
        -1.04264	      -0.0318936	       -0.413501	        -1.20312	
        0.801162	       -0.346996	        -1.83154	        -4.91175	
        0.358164	       -0.222085	         0.10769	        -1.55787	
        0.724866	        0.456324	         2.71153	        -1.43949	
        -1.03905	        -1.08786	         9.42499	         1.41334	
         -1.8494	        -0.52017	       -0.540119	        -127.277	
         1.09509	        0.665365	         1.51856	        -2.37778	
        0.985525	         0.71543	        0.292917	        -20.9864	
         -1.0784	        -120.512	        -26.6902	        -1.52828	
         4.37182	        -67.2881	        -12.5635	       -0.838674	
        0.459218	       -0.538424	       -0.323835	         1.29055	
         1.03452	        0.305176	        -1.58319	         1.80863	
         11.9494	         6.77762	        -2.02413	         2.32849	
         -7.2926	        -3.41138	        0.037934	       0.0328585	
        0.284667	        0.272372	       -0.257856	       0.0368168	
         0.22789	        0.341152	         4.52524	         1.11419	
         -1.7203	        -5.12162	       -0.321957	         1.80706	
      -0.0652259	         1.87321	          1.5459	         3.14059	
        -1.03387	       -0.720315	        0.644069	         3.06174	
        -3.94485	        -1.59107	     -0.00924898	       -0.696743	
          100.12	         51.2497	         10.2701	         2.02125	
       -0.551585	         14.2979	         2.91141	        0.867679	
         5.04459	        0.284444	       -0.157471	        -2.05675	
         1.83944	         1.68939	       -0.119775	        -0.20116	
         23.7961	         11.5705	         3.49658	       -0.749603	
        0.385805	         1.09907	         1.08323	      -0.0325485	
         0.44247	       -0.181016	         4.01363	       -0.692471	
         0.12779	       -0.268967	       -0.139158	        0.138361	
