           unif1	           unif2	          unif10	         unif100	
       0.0631699	        0.461768	         0.45625	        0.521141	
        0.324728	        0.654683	        0.595256	        0.496598	
       0.0681826	        0.228575	        0.333054	        0.484367	
       0.0238155	        0.437845	        0.631563	        0.529175	
        0.262357	        0.349001	        0.337421	         0.45161	
        0.216851	        0.417147	        0.528805	        0.498985	
        0.411565	        0.393285	         0.50083	        0.527843	
        0.327362	        0.568377	        0.454233	        0.470083	
        0.831331	        0.749315	        0.560427	        0.518592	
        0.120953	        0.527093	        0.564506	        0.525351	
        0.595962	        0.428938	        0.670599	        0.444038	
        0.363171	        0.496429	        0.502649	        0.519395	
        0.363847	        0.472325	        0.360919	        0.491938	
       0.0155171	        0.357141	        0.350669	        0.534287	
         0.69288	        0.449237	        0.328844	        0.429127	
        0.291636	        0.503461	        0.490106	        0.513418	
        0.185702	        0.475371	        0.531676	        0.519957	
        0.554883	        0.768124	        0.438972	        0.474797	
       0.0748446	        0.139728	        0.381902	        0.469472	
         0.37218	        0.515326	        0.603402	        0.467571	
        0.481979	        0.250922	        0.363344	        0.496952	
        0.820067	        0.658326	        0.515408	        0.515993	
        0.965442	        0.690234	        0.425559	        0.475303	
        0.270271	        0.476063	        0.448059	        0.496787	
        0.305807	         0.33529	        0.657381	        0.490983	
         0.84201	        0.756656	        0.554328	        0.498376	
        0.226029	        0.296443	        0.464204	        0.545208	
        0.357825	        0.637856	        0.507518	         0.47956	
        0.562005	        0.326953	         0.55376	        0.558853	
       0.0134147	        0.267362	         0.55816	        0.486121	
       0.0136251	        0.391351	        0.432666	        0.461124	
        0.478435	        0.628069	        0.579246	        0.526227	
        0.910621	        0.621834	        0.650406	        0.508533	
        0.921676	        0.474443	        0.444729	        0.433474	
        0.647563	        0.439824	        0.577267	         0.52166	
        0.428699	        0.633648	        0.650781	        0.507531	
        0.065024	        0.370986	        0.510796	        0.477956	
        0.809626	        0.418479	        0.516277	        0.483267	
        0.693764	        0.789831	        0.500008	        0.521434	
         0.55713	        0.545111	        0.520109	        0.517307	
       0.0830794	       0.0464544	        0.464305	         0.49176	
        0.847931	         0.87464	        0.596609	        0.504094	
        0.565225	        0.559692	         0.49898	        0.488556	
        0.775493	        0.862443	        0.483083	        0.523626	
        0.977594	        0.661229	        0.397949	         0.50644	
        0.259127	        0.226734	        0.594031	        0.508548	
        0.839795	        0.533717	        0.530705	        0.488129	
        0.568468	        0.300182	        0.422505	         0.45798	
        0.907342	        0.919905	         0.70916	        0.475499	
        0.675824	        0.618395	        0.607738	        0.462994	
        0.849278	        0.564211	        0.601607	        0.537054	
        0.711647	        0.836995	        0.737214	        0.524872	
       0.0497206	        0.262897	        0.421879	        0.489289	
       0.0833593	        0.169869	        0.545312	         0.52584	
       0.0791494	        0.405184	        0.335246	        0.458562	
       0.0819513	        0.215265	        0.524202	        0.559023	
        0.291552	        0.387178	        0.341191	        0.472939	
        0.459892	         0.30992	        0.591347	         0.54357	
        0.560937	        0.445061	        0.572289	        0.531815	
        0.666598	        0.669283	        0.533026	         0.49966	
        0.490395	        0.452925	        0.507051	         0.58714	
        0.485919	        0.650719	        0.425638	        0.470625	
         0.10887	        0.518916	        0.498036	        0.454083	
         0.42603	        0.288309	        0.491469	        0.497995	
          0.2336	        0.484048	        0.471522	        0.521856	
         0.18278	         0.12416	        0.328804	        0.500424	
        0.161553	        0.265669	        0.458059	        0.485948	
        0.603383	        0.526114	        0.577392	        0.492936	
        0.828403	        0.701233	        0.626059	        0.486808	
        0.319641	         0.62704	        0.559742	        0.501652	
        0.694837	        0.596326	         0.46031	        0.472728	
        0.239774	        0.355916	        0.488487	        0.470667	
        0.359657	        0.542258	        0.499271	        0.483494	
        0.195587	        0.547324	        0.400489	        0.468749	
        0.574145	        0.343771	        0.459791	        0.500882	
        0.674117	        0.624404	        0.624673	        0.476533	
        0.812115	        0.873293	        0.578477	        0.503741	
        0.783993	        0.653066	        0.528404	        0.512072	
        0.557374	        0.504258	        0.511181	         0.52302	
         0.58252	        0.747669	        0.613882	         0.50445	
        0.825034	        0.417649	        0.521406	         0.57542	
       0.0777246	        0.339232	         0.41319	        0.506307	
        0.531062	        0.431217	        0.531092	        0.519876	
        0.331189	         0.26331	        0.329185	        0.472853	
       0.0754801	        0.359724	        0.552136	         0.49668	
        0.184589	       0.0970215	         0.39812	        0.501597	
        0.394388	        0.522233	        0.554011	        0.536208	
       0.0449241	         0.43606	        0.492732	        0.511373	
        0.614144	        0.650313	        0.406538	        0.519459	
        0.712729	        0.777605	        0.593519	         0.50798	
       0.0731847	        0.313087	        0.357361	        0.507988	
        0.578812	        0.419611	        0.350481	         0.49444	
        0.838496	        0.567209	        0.429194	        0.538341	
        0.206549	        0.281207	        0.499639	        0.468673	
        0.568597	        0.765178	        0.578165	         0.54217	
        0.552883	        0.496536	        0.522925	        0.533725	
